OrderID,OrderDate,Region,Category,Sub-Category,CustomerSegment,PaymentMethod,ShipMode,Quantity,UnitPrice,Discount,Sales,Profit
O3417,2028-08-14,South,Toys,Refrigerator,Home Office,UPI,Standard,8,963.43,0.12,6782.5472,1144.94
O3418,2028-08-15,North,Clothing,Snacks,Corporate,UPI,Same Day,2,157.92,0.14,271.62239999999997,45.85
O3419,2028-08-16,West,Home Appliances,Microwave,Home Office,Credit Card,Same Day,2,1314.76,0.23,2024.7304000000001,341.79
O3420,2028-08-17,North,Clothing,Microwave,Corporate,Credit Card,Express,8,1867.5,0.29,10607.4,1790.59
O3421,2028-08-18,East,Home Appliances,Beverages,Home Office,Debit Card,Standard,9,4733.03,0.16,35781.70679999999,6040.17
O3422,2028-08-19,North,Toys,Women,Consumer,Credit Card,Express,1,2482.29,0.06,2333.3525999999997,393.88
O3423,2028-08-20,North,Groceries,Fruits,Home Office,Cash,Standard,2,2804.38,0.18,4599.1832,776.37
O3424,2028-08-21,East,Groceries,Snacks,Consumer,Debit Card,Standard,4,4406.64,0.39,10752.2016,1815.04
O3425,2028-08-22,East,Home Appliances,Refrigerator,Corporate,Cash,Express,3,4431.09,0.09,12096.8757,2042.03
O3426,2028-08-23,East,Groceries,TV,Corporate,Credit Card,Standard,1,2663.18,0.26,1970.7531999999999,332.68
O3427,2028-08-24,North,Toys,Washing Machine,Corporate,Debit Card,Express,4,612.83,0.39,1495.3052,252.42
O3428,2028-08-25,North,Groceries,Outdoor,Consumer,UPI,Same Day,2,1389.06,0.15,2361.402,398.62
O3429,2028-08-26,East,Toys,Beverages,Corporate,Wallet,Express,5,2311.6,0.36,7397.12,1248.68
O3430,2028-08-27,West,Clothing,Fruits,Corporate,UPI,Express,1,3768.29,0.35,2449.3885,413.47
O3431,2028-08-28,West,Toys,Men,Consumer,Cash,Standard,8,3572.82,0.14,24581.0016,4149.42
O3432,2028-08-29,South,Electronics,Microwave,Home Office,UPI,Express,2,3231.41,0.04,6204.307199999999,1047.32
O3433,2028-08-30,East,Electronics,Women,Corporate,UPI,Same Day,3,4407.22,0.07,12296.1438,2075.66
O3434,2028-08-31,South,Electronics,Vegetables,Home Office,Wallet,Same Day,3,4023.1,0.15,10258.904999999999,1731.77
O3435,2028-09-01,West,Home Appliances,Microwave,Home Office,Wallet,Same Day,4,4911.47,0.38,12180.445600000001,2056.13
O3436,2028-09-02,South,Home Appliances,Washing Machine,Corporate,UPI,Same Day,7,4451.33,0.11,27731.7859,4681.29
O3437,2028-09-03,East,Home Appliances,Indoor,Corporate,Wallet,Express,9,1018.5,0.37,5774.895,974.84
O3438,2028-09-04,East,Toys,Indoor,Consumer,UPI,Same Day,3,335.2,0.07,935.2079999999999,157.87
O3439,2028-09-05,East,Home Appliances,Laptop,Consumer,Debit Card,Express,1,2101.83,0.39,1282.1163,216.43
O3440,2028-09-06,North,Clothing,Outdoor,Corporate,UPI,Express,1,3106.65,0.12,2733.8520000000003,461.49
O3441,2028-09-07,South,Electronics,Refrigerator,Home Office,Credit Card,Standard,6,3233.36,0.25,14550.119999999999,2456.15
O3442,2028-09-08,West,Toys,Indoor,Consumer,Wallet,Express,5,1374.19,0.03,6664.821500000001,1125.06
O3443,2028-09-09,West,Electronics,Headphones,Consumer,Wallet,Express,7,4306.41,0.12,26527.4856,4478.0
O3444,2028-09-10,West,Home Appliances,Fruits,Corporate,Cash,Standard,7,1679.77,0.08,10817.7188,1826.1
O3445,2028-09-11,North,Toys,Outdoor,Corporate,Cash,Same Day,3,4599.62,0.0,13798.86,2329.33
O3446,2028-09-12,North,Groceries,Microwave,Corporate,Credit Card,Same Day,7,2384.43,0.06,15689.549399999998,2648.49
O3447,2028-09-13,East,Clothing,Fruits,Corporate,Wallet,Express,9,101.43,0.24,693.7812000000001,117.11
O3448,2028-09-14,West,Home Appliances,Refrigerator,Consumer,Wallet,Standard,8,852.1,0.16,5726.112,966.6
O3449,2028-09-15,North,Home Appliances,Fruits,Consumer,Cash,Express,3,556.48,0.29,1185.3024,200.09
O3450,2028-09-16,East,Clothing,Washing Machine,Consumer,Cash,Express,5,267.93,0.27,977.9445000000001,165.08
O3451,2028-09-17,West,Clothing,Outdoor,Home Office,UPI,Same Day,8,3584.39,0.32,19499.081599999998,3291.56
O3452,2028-09-18,South,Groceries,Indoor,Consumer,Wallet,Standard,2,1001.96,0.35,1302.548,219.88
O3453,2028-09-19,East,Home Appliances,TV,Consumer,Wallet,Express,7,4201.17,0.33,19703.4873,3326.07
O3454,2028-09-20,North,Home Appliances,Vegetables,Corporate,UPI,Same Day,7,1359.12,0.18,7801.348800000001,1316.91
O3455,2028-09-21,North,Electronics,TV,Consumer,Wallet,Express,8,210.02,0.12,1478.5408,249.59
O3456,2028-09-22,East,Toys,Men,Consumer,Credit Card,Same Day,1,4112.34,0.2,3289.8720000000003,555.35
O3457,2028-09-23,East,Toys,Outdoor,Consumer,Cash,Standard,8,2357.42,0.21,14898.894400000001,2515.02
O3458,2028-09-24,North,Electronics,Snacks,Corporate,Cash,Express,1,3017.55,0.13,2625.2685,443.16
O3459,2028-09-25,South,Toys,Mobile,Consumer,Cash,Standard,3,1714.33,0.22,4011.5322,677.17
O3460,2028-09-26,West,Clothing,Mobile,Consumer,Debit Card,Same Day,9,277.9,0.04,2401.056,405.31
O3461,2028-09-27,South,Toys,Women,Home Office,Credit Card,Standard,4,1882.38,0.09,6851.863200000001,1156.64
O3462,2028-09-28,East,Toys,TV,Home Office,Credit Card,Standard,9,2615.52,0.3,16477.775999999998,2781.55
O3463,2028-09-29,South,Electronics,Refrigerator,Home Office,UPI,Standard,1,107.85,0.07,100.30049999999999,16.93
O3464,2028-09-30,North,Groceries,Outdoor,Home Office,Debit Card,Express,8,2892.74,0.06,21753.404799999997,3672.11
O3465,2028-10-01,East,Toys,Mobile,Corporate,Wallet,Same Day,3,4470.56,0.11,11936.3952,2014.94
O3466,2028-10-02,West,Toys,Headphones,Home Office,Credit Card,Standard,7,1128.31,0.15,6713.4445,1133.27
O3467,2028-10-03,,Groceries,Women,Consumer,Debit Card,Express,2,4637.51,0.13,8069.267400000001,1362.14
O3468,2028-10-04,North,Electronics,Microwave,Home Office,Debit Card,Same Day,7,533.16,0.15,3172.3019999999997,535.5
O3469,2028-10-05,West,Groceries,Laptop,Corporate,Credit Card,Same Day,7,4135.91,0.06,27214.2878,4593.94
O3470,2028-10-06,West,Electronics,Indoor,Home Office,UPI,Same Day,9,4209.61,0.07,35234.435699999995,5947.79
O3471,2028-10-07,South,Clothing,Outdoor,Home Office,Debit Card,Standard,2,1325.91,0.09,2413.1562000000004,407.36
O3472,2028-10-08,East,Electronics,TV,Corporate,Cash,Standard,8,4791.32,0.16,32197.670399999995,5435.16
O3473,2028-10-09,West,Clothing,Microwave,Corporate,Debit Card,Standard,5,2112.16,0.13,9187.895999999999,1550.97
O3474,2028-10-10,West,Clothing,Outdoor,Corporate,Wallet,Same Day,9,749.22,0.32,4585.2264,774.01
O3475,2028-10-11,East,Electronics,Indoor,Corporate,Credit Card,Same Day,8,2978.99,0.21,18827.2168,3178.15
O3476,2028-10-12,West,Home Appliances,Microwave,Corporate,Wallet,Standard,3,4983.24,0.23,11511.2844,1943.17
O3477,2028-10-13,West,Electronics,Microwave,Corporate,UPI,Standard,3,4501.49,0.22,10533.4866,1778.12
O3478,2028-10-14,South,Toys,Headphones,Consumer,,Same Day,8,1429.08,0.16,9603.417599999999,1621.12
O3479,2028-10-15,North,Toys,Snacks,Home Office,Credit Card,Same Day,9,2906.08,0.39,15954.379200000001,2693.2
O3480,2028-10-16,North,Home Appliances,Women,Home Office,Debit Card,Express,2,621.07,0.01,1229.7186000000002,207.58
O3481,2028-10-17,North,Clothing,Beverages,Corporate,Cash,Express,3,2336.13,0.09,6377.634900000001,1076.58
O3482,2028-10-18,North,Home Appliances,Snacks,Corporate,Debit Card,Standard,8,2639.2,0.11,18791.104,3172.05
O3483,2028-10-19,West,Toys,Outdoor,Consumer,UPI,Same Day,2,1610.63,0.35,2093.8190000000004,353.45
O3484,2028-10-20,East,Home Appliances,Refrigerator,Consumer,Credit Card,Same Day,8,2446.73,0.37,12331.5192,2081.64
O3485,2028-10-21,East,Electronics,Indoor,Corporate,UPI,Express,5,4603.7,0.34,15192.209999999997,2564.54
O3486,2028-10-22,South,Home Appliances,Women,Consumer,UPI,Same Day,6,2525.68,0.17,12577.886399999998,2123.22
O3487,2028-10-23,South,Clothing,TV,Consumer,UPI,Standard,4,4163.4,0.37,10491.768,1771.07
O3488,2028-10-24,West,Electronics,Men,Corporate,UPI,Express,3,1621.08,0.04,4668.7104,788.11
O3489,2028-10-25,East,Groceries,Outdoor,Corporate,Debit Card,Same Day,8,4858.45,0.26,28762.023999999998,4855.2
O3490,2028-10-26,East,Toys,Outdoor,Corporate,Wallet,Same Day,9,512.64,0.37,2906.6688000000004,490.66
O3491,2028-10-27,North,Toys,Indoor,Corporate,Debit Card,Standard,8,2948.65,0.3,16512.44,2787.4
O3492,2028-10-28,West,Home Appliances,Outdoor,Home Office,Cash,Same Day,9,3959.94,0.11,31719.1194,5354.38
O3493,2028-10-29,West,Electronics,Vegetables,Home Office,UPI,Express,1,4079.5,0.29,2896.4449999999997,488.94
O3494,2028-10-30,North,Groceries,TV,Corporate,Cash,Express,5,1031.49,0.12,4538.556,766.14
O3495,2028-10-31,West,Electronics,Fruits,Consumer,Debit Card,Same Day,7,2038.15,0.04,13696.368,2312.03
O3496,2028-11-01,West,Toys,Indoor,Corporate,UPI,Same Day,8,3139.77,0.29,17833.8936,3010.47
O3497,2028-11-02,South,Electronics,Washing Machine,Home Office,Debit Card,Same Day,2,1613.62,0.07,3001.3331999999996,506.64
O3498,2028-11-03,East,Groceries,Vegetables,Consumer,UPI,Same Day,4,3308.57,0.04,12704.908800000001,2144.67
O3499,2028-11-04,West,Home Appliances,Outdoor,Home Office,Debit Card,Express,7,1924.96,0.22,10510.281600000002,1774.2
O3500,2028-11-05,South,Clothing,Indoor,Corporate,Credit Card,Standard,5,1786.79,0.25,6700.462500000001,1131.08
O3501,2028-11-06,East,Electronics,TV,Home Office,Wallet,Express,1,584.94,0.02,573.2412,96.77
O3502,2028-11-07,North,Clothing,Kids,Home Office,Wallet,Same Day,2,244.3,0.0,488.6,82.48
O3503,2028-11-08,South,Toys,Beverages,Home Office,UPI,Same Day,5,4184.61,0.35,13599.9825,2295.76
O3504,2028-11-09,South,Home Appliances,Snacks,Consumer,Credit Card,Express,6,2473.25,0.05,14097.525,2379.75
O3505,2028-11-10,East,Home Appliances,Fruits,Home Office,Cash,Express,1,2836.22,0.23,2183.8894,368.65
O3506,2028-11-11,North,Electronics,Indoor,Consumer,Credit Card,Same Day,3,1892.49,0.38,3520.0314000000003,594.2
O3507,2028-11-12,South,Home Appliances,Laptop,Corporate,UPI,Express,6,726.87,0.2,3488.9760000000006,588.96
O3508,2028-11-13,West,Electronics,Outdoor,Corporate,Credit Card,Same Day,6,2275.38,0.06,12833.1432,2166.31
O3509,2028-11-14,West,Electronics,Indoor,Home Office,Cash,Express,7,1183.34,0.16,6958.039199999999,1174.56
O3510,2028-11-15,West,Clothing,Microwave,Consumer,UPI,Same Day,3,4196.53,0.25,9442.192500000001,1593.9
O3511,2028-11-16,North,Home Appliances,TV,Corporate,Wallet,Express,1,4934.6,0.31,3404.874,574.76
O3512,2028-11-17,South,Electronics,Beverages,Consumer,Credit Card,Same Day,7,4451.03,0.24,23679.4796,3997.24
O3513,2028-11-18,West,Clothing,Men,Consumer,Wallet,Standard,3,2664.96,0.01,7914.9312,1336.09
O3514,2028-11-19,,Groceries,Fruits,Home Office,Wallet,Standard,5,3159.25,0.06,14848.474999999999,2506.51
O3515,2028-11-20,West,Clothing,Indoor,Home Office,Debit Card,Express,4,4743.21,0.15,16126.913999999999,2722.32
O3516,2028-11-21,East,Clothing,Mobile,Consumer,Cash,Standard,1,2716.48,0.28,1955.8655999999999,330.16
O3517,2028-11-22,South,Electronics,Laptop,Consumer,Credit Card,Same Day,7,3211.02,0.23,17307.3978,2921.59
O3518,2028-11-23,South,Toys,TV,Home Office,Wallet,Express,4,3164.69,0.02,12405.5848,2094.14
O3519,2028-11-24,North,Toys,Washing Machine,Consumer,Wallet,Express,1,3555.2,0.32,2417.5359999999996,408.09
O3520,2028-11-25,North,Toys,Fruits,Home Office,Cash,Same Day,6,3219.41,0.24,14680.5096,2478.16
O3521,2028-11-26,South,Clothing,Refrigerator,Consumer,Wallet,Same Day,4,3369.99,0.35,8761.974,1479.07
O3522,2028-11-27,,Electronics,Women,Home Office,Wallet,Same Day,4,3643.18,0.17,12095.3576,2041.77
O3523,2028-11-28,West,Home Appliances,Outdoor,Consumer,Wallet,Express,2,4055.04,0.2,6488.064,1095.22
O3524,2028-11-29,East,Clothing,Washing Machine,Home Office,Wallet,Same Day,1,2045.12,0.16,1717.9008,289.99
O3525,2028-11-30,West,Clothing,Refrigerator,Consumer,Debit Card,Standard,3,3741.88,0.29,7970.2044,1345.42
O3526,2028-12-01,North,Electronics,Outdoor,Corporate,Debit Card,Express,5,546.01,0.3,1911.035,322.59
O3527,2028-12-02,North,Groceries,TV,Corporate,UPI,Same Day,9,4387.13,0.29,28033.7607,4732.27
O3528,2028-12-03,West,Clothing,Outdoor,Consumer,Credit Card,Express,7,1485.72,0.12,9152.0352,1544.92
O3529,2028-12-04,North,Groceries,Fruits,Corporate,Cash,Standard,4,2047.13,0.25,6141.39,1036.7
O3530,2028-12-05,South,Groceries,Indoor,Consumer,UPI,Standard,8,4027.87,0.14,27711.7456,4677.91
O3531,2028-12-06,South,Toys,Mobile,Consumer,Debit Card,Same Day,4,3203.09,0.33,8584.2812,1449.08
O3532,2028-12-07,West,Electronics,Indoor,Corporate,Debit Card,Express,6,1577.71,0.02,9276.9348,1566.0
O3533,2028-12-08,South,Groceries,Microwave,Consumer,Debit Card,Same Day,1,1165.73,0.02,1142.4154,192.85
O3534,2028-12-09,South,Electronics,Women,Home Office,UPI,Express,6,4790.69,0.04,27594.374399999997,4658.1
O3535,2028-12-10,East,Toys,Microwave,Consumer,Debit Card,Same Day,5,484.49,0.08,2228.654,376.21
O3536,2028-12-11,East,Electronics,Women,Consumer,UPI,Same Day,2,71.46,0.02,140.0616,23.64
O3537,2028-12-12,South,Clothing,Outdoor,Corporate,Debit Card,Express,1,3381.03,0.03,3279.5991,553.62
O3538,2028-12-13,West,Groceries,Beverages,Home Office,Wallet,Express,6,3091.65,0.12,16323.912000000002,2755.58
O3539,2028-12-14,East,Electronics,Outdoor,Consumer,,Standard,2,3701.19,0.04,7106.284799999999,1199.58
O3540,2028-12-15,North,Home Appliances,Laptop,Consumer,Credit Card,Standard,9,3671.59,0.32,22470.130799999995,3793.09
O3541,2028-12-16,North,Electronics,Outdoor,Consumer,Debit Card,Express,9,4323.13,0.02,38130.0066,6436.58
O3542,2028-12-17,North,Groceries,Men,Consumer,Credit Card,Standard,1,4614.44,0.36,2953.2416,498.53
O3543,2028-12-18,West,Toys,Microwave,Consumer,UPI,Standard,5,3886.37,0.35,12630.7025,2132.14
O3544,2028-12-19,South,Toys,Beverages,Consumer,Credit Card,Express,8,1199.85,0.08,8830.895999999999,1490.71
O3545,2028-12-20,,Groceries,Outdoor,Home Office,Debit Card,Express,4,2344.31,0.03,9095.9228,1535.45
O3546,2028-12-21,West,Clothing,Indoor,Home Office,UPI,Express,3,3226.49,0.04,9292.2912,1568.6
O3547,2028-12-22,East,Clothing,Microwave,Consumer,UPI,Same Day,5,2719.86,0.22,10607.454000000002,1790.6
O3548,2028-12-23,South,Toys,Vegetables,Consumer,Wallet,Express,5,836.54,0.24,3178.852,536.61
O3549,2028-12-24,East,Toys,Indoor,Corporate,UPI,Express,8,2966.9,0.13,20649.624,3485.78
O3550,2028-12-25,West,Groceries,Indoor,Home Office,UPI,Express,6,4438.32,0.12,23434.329599999997,3955.86
O3551,2028-12-26,North,Clothing,Women,Home Office,Credit Card,Standard,2,2121.66,0.21,3352.2228,565.88
O3552,2028-12-27,North,Toys,Women,Consumer,UPI,Express,1,3361.22,0.12,2957.8736,499.31
O3553,2028-12-28,West,Clothing,Mobile,Home Office,Cash,Standard,3,3098.87,0.37,5856.8643,988.67
O3554,2028-12-29,North,Toys,Washing Machine,Home Office,Wallet,Same Day,2,1916.36,0.15,3257.812,549.94
O3555,2028-12-30,South,Electronics,Snacks,Corporate,Wallet,Express,4,2848.09,0.09,10367.047600000002,1750.02
O3556,2028-12-31,West,Home Appliances,Outdoor,Corporate,UPI,Express,3,1090.55,0.06,3075.3509999999997,519.14
O3557,2029-01-01,East,Electronics,Indoor,Home Office,Credit Card,Standard,9,2753.23,0.25,18584.302499999998,3137.14
O3558,2029-01-02,West,Toys,Laptop,Home Office,Wallet,Same Day,5,4004.21,0.13,17418.3135,2940.32
O3559,2029-01-03,South,Home Appliances,Outdoor,Home Office,Wallet,Express,4,3806.79,0.08,14008.9872,2364.8
O3560,2029-01-04,South,Home Appliances,Refrigerator,Consumer,Cash,Same Day,9,1821.88,0.11,14593.258800000001,2463.43
O3561,2029-01-05,West,Toys,Mobile,Corporate,UPI,Same Day,4,604.82,0.12,2128.9664000000002,359.38
O3562,2029-01-06,West,Toys,Refrigerator,Consumer,Wallet,Express,6,4009.72,0.25,18043.739999999998,3045.89
O3563,2029-01-07,North,Clothing,Mobile,Corporate,Wallet,Same Day,1,1361.94,0.07,1266.6042,213.81
O3564,2029-01-08,South,Toys,Indoor,Corporate,Wallet,Same Day,2,312.57,0.29,443.84939999999995,74.92
O3565,2029-01-09,West,Groceries,Headphones,Corporate,Wallet,Express,4,2253.71,0.12,7933.059200000001,1339.15
O3566,2029-01-10,West,Toys,Men,Home Office,Credit Card,Standard,9,3710.38,0.2,26714.736,4509.61
O3567,2029-01-11,South,Groceries,Snacks,Corporate,Debit Card,Express,6,4052.04,0.26,17991.0576,3037.0
O3568,2029-01-12,West,Toys,Indoor,Consumer,Cash,Same Day,6,4911.9,0.22,22987.692,3880.46
O3569,2029-01-13,North,Clothing,Fruits,Corporate,Credit Card,Express,9,987.57,0.26,6577.216200000001,1110.27
O3570,2029-01-14,South,Groceries,Outdoor,Consumer,Cash,Standard,4,1504.28,0.13,5234.8944,883.68
O3571,2029-01-15,North,Electronics,Vegetables,Corporate,Wallet,Same Day,3,3066.98,0.39,5612.5734,947.44
O3572,2029-01-16,North,Groceries,Women,Corporate,Cash,Same Day,7,4066.15,0.18,23339.701,3939.88
O3573,2029-01-17,North,Clothing,Beverages,Home Office,UPI,Standard,7,1208.67,0.13,7360.800300000001,1242.55
O3574,2029-01-18,North,Groceries,Headphones,Consumer,UPI,Standard,9,2079.08,0.12,16466.3136,2779.61
O3575,2029-01-19,South,Toys,Fruits,Corporate,Debit Card,Same Day,6,2071.58,0.02,12180.8904,2056.21
O3576,2029-01-20,North,Toys,Indoor,Corporate,Debit Card,Standard,2,3876.04,0.27,5659.0184,955.28
O3577,2029-01-21,North,Clothing,Microwave,Consumer,Cash,Express,6,1242.61,0.11,6635.5374,1120.12
O3578,2029-01-22,West,Home Appliances,Snacks,Corporate,Credit Card,Standard,8,4845.35,0.38,24032.936,4056.91
O3579,2029-01-23,South,Toys,Fruits,Home Office,Credit Card,Express,6,2576.8,0.08,14223.936000000002,2401.09
O3580,2029-01-24,South,Electronics,Vegetables,Consumer,Wallet,Same Day,9,1446.23,0.21,10282.6953,1735.78
O3581,2029-01-25,East,Clothing,Outdoor,Home Office,Credit Card,Same Day,4,1457.21,0.29,4138.4764,698.6
O3582,2029-01-26,South,Groceries,Snacks,Consumer,Debit Card,Same Day,3,140.58,0.35,274.13100000000003,46.27
O3583,2029-01-27,South,Groceries,Outdoor,Consumer,Credit Card,Same Day,5,3477.53,0.06,16344.391,2759.03
O3584,2029-01-28,East,Electronics,Indoor,Consumer,Wallet,Same Day,3,3890.94,0.39,7120.4202,1201.97
O3585,2029-01-29,South,Toys,Washing Machine,Corporate,UPI,Standard,2,210.52,0.36,269.4656,45.49
O3586,2029-01-30,South,Clothing,TV,Consumer,Credit Card,Standard,2,2950.38,0.39,3599.4636,607.61
O3587,2029-01-31,South,Electronics,Indoor,Consumer,Credit Card,Same Day,4,3919.28,0.34,10346.8992,1746.62
O3588,2029-02-01,South,Toys,Kids,Consumer,Debit Card,Standard,3,1912.39,0.35,3729.1605,629.5
O3589,2029-02-02,East,Clothing,Fruits,Home Office,Cash,Standard,9,2192.07,0.24,14993.758800000001,2531.04
O3590,2029-02-03,South,Groceries,Women,Consumer,,Same Day,7,1840.04,0.34,8500.984799999998,1435.02
O3591,2029-02-04,South,Clothing,Vegetables,Corporate,Cash,Standard,6,1612.47,0.21,7643.1078,1290.2
O3592,2029-02-05,East,Home Appliances,Washing Machine,Consumer,Wallet,Same Day,8,2481.15,0.22,15482.376,2613.52
O3593,2029-02-06,West,Clothing,Indoor,Consumer,Wallet,Same Day,9,872.2,0.23,6044.3460000000005,1020.32
O3594,2029-02-07,North,Home Appliances,Laptop,Home Office,Cash,Same Day,3,2231.4,0.4,4016.5200000000004,678.01
O3595,2029-02-08,West,Clothing,Indoor,Corporate,Debit Card,Same Day,7,4712.03,0.04,31664.8416,5345.22
O3596,2029-02-09,East,Home Appliances,Snacks,Corporate,Debit Card,Standard,9,185.64,0.32,1136.1167999999998,191.78
O3597,2029-02-10,North,Groceries,Mobile,Corporate,Debit Card,Standard,1,865.48,0.11,770.2772,130.03
O3598,2029-02-11,East,Toys,Indoor,Consumer,UPI,Express,9,3899.63,0.14,30183.136199999997,5095.1
O3599,2029-02-12,East,Home Appliances,TV,Consumer,Wallet,Express,7,703.68,0.03,4777.9872,806.55
O3600,2029-02-13,South,Home Appliances,Snacks,Corporate,Wallet,Same Day,4,1392.84,0.14,4791.3696,808.81
O3601,2029-02-14,North,Groceries,Refrigerator,Corporate,Wallet,Express,6,2301.45,0.4,8285.22,1398.6
O3602,2029-02-15,South,Home Appliances,Refrigerator,Home Office,UPI,Standard,6,4718.65,0.16,23781.995999999996,4014.54
O3603,2029-02-16,North,Electronics,Indoor,Corporate,Wallet,Standard,6,958.33,0.27,4197.4854000000005,708.56
O3604,2029-02-17,East,Groceries,Kids,Consumer,Cash,Express,2,4619.27,0.05,8776.613000000001,1481.55
O3605,2029-02-18,East,Electronics,Beverages,Consumer,Credit Card,Express,5,3606.7,0.37,11361.105,1917.82
O3606,2029-02-19,West,Groceries,Indoor,Consumer,UPI,Standard,7,3372.17,0.33,15815.4773,2669.75
O3607,2029-02-20,North,Home Appliances,Outdoor,Home Office,Credit Card,Express,6,3631.54,0.15,18520.854,3126.43
O3608,2029-02-21,South,Electronics,Microwave,Corporate,Cash,Standard,3,204.67,0.14,528.0486,89.14
O3609,2029-02-22,West,Home Appliances,Laptop,Consumer,Debit Card,Standard,5,539.56,0.17,2239.1739999999995,377.99
O3610,2029-02-23,West,Groceries,Fruits,Home Office,Debit Card,Express,8,1707.47,0.16,11474.1984,1936.91
O3611,2029-02-24,,Home Appliances,Mobile,Home Office,Debit Card,Express,5,416.14,0.1,1872.6299999999999,316.11
O3612,2029-02-25,South,Electronics,Fruits,Consumer,UPI,Same Day,3,4938.57,0.4,8889.426,1500.59
O3613,2029-02-26,West,Electronics,Women,Home Office,Debit Card,Same Day,9,2923.04,0.32,17889.0048,3019.77
O3614,2029-02-27,South,Home Appliances,Washing Machine,Home Office,UPI,Same Day,3,2462.35,0.11,6574.474499999999,1109.81
